CID,ND_Eventno,ND_ABC,ND_AM,ND_M_5y,ND_y1,ND_y2,ND_y3,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,ND_EventDesc,ND_M_y,ND_m1,ND_m2,ND_m3,ND_FG,ND_LG,ND_PNGO,ND_FNGO,ND_Oth,ND_UseAssist,ND_PG
216416162,7,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
216416162,8,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
216416162,9,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
216426263,1,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
216426263,2,1.0,100.0,,,,,,,,,,,,Hail storm,1.0,2.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
216426263,3,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
216426263,4,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
216426263,5,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
216426263,6,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
216426263,7,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
216426263,8,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
216426263,9,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
216436364,1,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
216436364,2,1.0,50.0,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
216436364,3,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
216436364,4,3.0,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
216436364,5,,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
216436364,6,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
216436364,7,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
216436364,8,,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
216436364,9,,,,,,,,,,,,,,FLOOD/TYPHOON,1.0,6.0,-99.0,-99.0,,,,,,,
217446465,1,,,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
217446465,2,3.0,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
217446465,3,2.0,75.0,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
217446465,4,,,,,,,,,,,,,,EPIDEMIC,0.0,,,,,,,,,,
217446465,5,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,1.0,8.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,,
217446465,6,3.0,,,,,,,,,,,,,FIRE,0.0,,,,,,,,,,
217446465,7,,,,,,,,,,,,,,FLOOD/TYPHOON,0.0,,,,,,,,,,
217446465,8,1.0,50.0,,,,,,,,,,,,DROUGHT,0.0,,,,,,,,,,
217446465,9,,,,,,,,,,,,,,EARTHQUAKE/LANDSLIDE,0.0,,,,,,,,,,
217446566,1,3.0,,,,,,,,,,,,,FAMINE,0.0,,,,,,,,,,
217446566,2,3.0,,,,,,,,,,,,,EPIDEMIC,1.0,8.0,-99.0,-99.0,,,,,,,
217446566,3,,,,,,,,,,,,,,CROP INSECT/DISEASE OUTBREAK,0.0,,,,,,,,,,
217446566,4,3.0,,,,,,,,,,,,,,,,,,,,,,,,
217446566,5,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,6,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,7,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,8,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,9,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,1,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,2,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,3,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,4,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,5,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,6,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,7,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,8,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,9,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,1,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,2,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,3,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,4,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,5,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,6,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,7,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,8,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,9,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,1,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,2,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,3,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,4,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,5,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,6,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,7,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,8,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,9,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,1,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,2,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,3,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,4,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,5,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,6,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,7,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,8,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,9,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,1,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,2,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,3,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,4,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,5,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,6,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,7,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,8,,,,,,,,,,,,,,,,,,,,,,,,,
318467071,9,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,1,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,2,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,3,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,4,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,5,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,6,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,7,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,
318467172,8,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,9,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,1,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,2,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,3,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,4,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,5,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,6,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,7,,,,,,,,,,,,,,,,,,,,,,,,,
319477273,8,2.0,25.0,,,,,,,,,,,,,,,,,,,,,,,
319477273,9,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,1,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,2,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,3,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,4,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,5,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,6,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,7,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,8,,,,,,,,,,,,,,,,,,,,,,,,,
319477274,9,,,,,,,,,,,,,,,,,,,,,,,,,
319477374,1,,,,,,,,,,,,,,,,,,,,,,,,,
319477374,2,,,,,,,,,,,,,,,,,,,,,,,,,
319477374,3,,,,,,,,,,,,,,,,,,,,,,,,,
319477374,4,,,,,,,,,,,,,,,,,,,,,,,,,
319477374,5,,,,,,,,,,,,,,,,,,,,,,,,,
319477374,6,,,,,,,,,,,,,,,,,,,,,,,,,
319477374,7,,,,,,,,,,,,,,,,,,,,,,,,,
319477374,8,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,
319477374,9,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,1,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,2,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,3,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,4,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,5,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,6,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,7,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,8,,,,,,,,,,,,,,,,,,,,,,,,,
319487476,9,,,,,,,,,,,,,,,,,,,,,,,,,
215395758,1,,,,,,,,,,,,,,,,,,,,,,,,,
215395758,2,,,,,,,,,,,,,,,,,,,,,,,,,
215395758,3,,,,,,,,,,,,,,,,,,,,,,,,,
215395758,4,,,,,,,,,,,,,,,,,,,,,,,,,
215395758,5,,,,,,,,,,,,,,,,,,,,,,,,,
215395758,6,,,,,,,,,,,,,,,,,,,,,,,,,
215395758,7,2.0,70.0,,,,,,,,,,,,,,,,,,,,,,,
213324952,1,,,,,,,,,,,,,,,,,,,,,,,,,
213324952,2,2.0,70.0,,,,,,,,,,,,,,,,,,,,,,,
213324952,3,,,,,,,,,,,,,,,,,,,,,,,,,
213324952,4,,,,,,,,,,,,,,,,,,,,,,,,,
213324952,5,,,,,,,,,,,,,,,,,,,,,,,,,
213324952,6,,,,,,,,,,,,,,,,,,,,,,,,,
213324952,7,,,,,,,,,,,,,,,,,,,,,,,,,
102030405,1,,,,,,,,,,,,,,,,,,,,,,,,,
102030405,2,,,,,,,,,,,,,,,,,,,,,,,,,
102030405,3,,,,,,,,,,,,,,,,,,,,,,,,,
102030405,4,,,,,,,,,,,,,,,,,,,,,,,,,
102030405,5,,,,,,,,,,,,,,,,,,,,,,,,,
102030405,6,,,,,,,,,,,,,,,,,,,,,,,,,
102030405,7,,,,,,,,,,,,,,,,,,,,,,,,,
105111819,1,,,,,,,,,,,,,,,,,,,,,,,,,
105111819,2,,,,,,,,,,,,,,,,,,,,,,,,,
105111819,3,,,,,,,,,,,,,,,,,,,,,,,,,
105111819,4,,,,,,,,,,,,,,,,,,,,,,,,,
105111819,5,,,,,,,,,,,,,,,,,,,,,,,,,
105111819,6,,,,,,,,,,,,,,,,,,,,,,,,,
105111819,7,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
105121920,1,,,,,,,,,,,,,,,,,,,,,,,,,
105121920,2,,,,,,,,,,,,,,,,,,,,,,,,,
105121920,3,,,,,,,,,,,,,,,,,,,,,,,,,
105121920,4,,,,,,,,,,,,,,,,,,,,,,,,,
105121920,5,,,,,,,,,,,,,,,,,,,,,,,,,
105121920,6,,,,,,,,,,,,,,,,,,,,,,,,,
105121920,7,,,,,,,,,,,,,,,,,,,,,,,,,
107162526,1,,,,,,,,,,,,,,,,,,,,,,,,,
107162526,2,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
107162526,3,,,,,,,,,,,,,,,,,,,,,,,,,
107162526,4,,,,,,,,,,,,,,,,,,,,,,,,,
107162526,5,,,,,,,,,,,,,,,,,,,,,,,,,
107162526,6,,,,,,,,,,,,,,,,,,,,,,,,,
107162526,7,,,,,,,,,,,,,,,,,,,,,,,,,
104081415,1,,,,,,,,,,,,,,,,,,,,,,,,,
104081415,2,,,,,,,,,,,,,,,,,,,,,,,,,
104081415,3,,,,,,,,,,,,,,,,,,,,,,,,,
104081415,4,,,,,,,,,,,,,,,,,,,,,,,,,
104081415,5,,,,,,,,,,,,,,,,,,,,,,,,,
104081415,6,1.0,75.0,,,,,,,,,,,,,,,,,,,,,,,
104081415,7,,,,,,,,,,,,,,,,,,,,,,,,,
104091516,1,,,,,,,,,,,,,,,,,,,,,,,,,
104091516,2,,,,,,,,,,,,,,,,,,,,,,,,,
104091516,3,,,,,,,,,,,,,,,,,,,,,,,,,
104091516,4,,,,,,,,,,,,,,,,,,,,,,,,,
104091516,5,,,,,,,,,,,,,,,,,,,,,,,,,
104091516,6,,,,,,,,,,,,,,,,,,,,,,,,,
104091516,7,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,
101010101,1,,,,,,,,,,,,,,,,,,,,,,,,,
101010101,2,,,,,,,,,,,,,,,,,,,,,,,,,
101010101,3,,,,,,,,,,,,,,,,,,,,,,,,,
101010101,4,,,,,,,,,,,,,,,,,,,,,,,,,
101010101,5,,,,,,,,,,,,,,,,,,,,,,,,,
101010101,6,,,,,,,,,,,,,,,,,,,,,,,,,
101010101,7,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,1,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,2,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,3,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,4,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,5,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,6,,,,,,,,,,,,,,,,,,,,,,,,,
217446566,7,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,1,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,2,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,
318466970,3,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,4,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,5,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,6,,,,,,,,,,,,,,,,,,,,,,,,,
318466970,7,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,1,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,2,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,3,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,4,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,5,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,6,,,,,,,,,,,,,,,,,,,,,,,,,
318467172,7,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,1,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,2,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,3,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,4,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,5,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,6,,,,,,,,,,,,,,,,,,,,,,,,,
217456768,7,,,,,,,,,,,,,,,,,,,,,,,,,
112314748,1,,,,,,,,,,,,,,,,,,,,,,,,,
112314748,2,,,,,,,,,,,,,,,,,,,,,,,,,
112314748,3,,,,,,,,,,,,,,,,,,,,,,,,,
112314748,4,,,,,,,,,,,,,,,,,,,,,,,,,
112314748,5,,,,,,,,,,,,,,,,,,,,,,,,,
112314748,6,,,,,,,,,,,,,,,,,,,,,,,,,
112314748,7,3.0,,,,,,,,,,,,,,,,,,,,,,,,
213324950,1,,,,,,,,,,,,,,,,,,,,,,,,,
213324950,2,,,,,,,,,,,,,,,,,,,,,,,,,
213324950,3,,,,,,,,,,,,,,,,,,,,,,,,,
213324950,4,,,,,,,,,,,,,,,,,,,,,,,,,
213324950,5,,,,,,,,,,,,,,,,,,,,,,,,,
213324950,6,,,,,,,,,,,,,,,,,,,,,,,,,
213324950,7,,,,,,,,,,,,,,,,,,,,,,,,,
213324849,1,,,,,,,,,,,,,,,,,,,,,,,,,
213324849,2,1.0,90.0,,,,,,,,,,,,,,,,,,,,,,,
213324849,3,,,,,,,,,,,,,,,,,,,,,,,,,
213324849,4,,,,,,,,,,,,,,,,,,,,,,,,,
213324849,5,,,,,,,,,,,,,,,,,,,,,,,,,
213324849,6,,,,,,,,,,,,,,,,,,,,,,,,,
213324849,7,,,,,,,,,,,,,,,,,,,,,,,,,
112304546,1,,,,,,,,,,,,,,,,,,,,,,,,,
112304546,2,,,,,,,,,,,,,,,,,,,,,,,,,
112304546,3,,,,,,,,,,,,,,,,,,,,,,,,,
112304546,4,,,,,,,,,,,,,,,,,,,,,,,,,
112304546,5,,,,,,,,,,,,,,,,,,,,,,,,,
112304546,6,,,,,,,,,,,,,,,,,,,,,,,,,
112304546,7,3.0,,,,,,,,,,,,,,,,,,,,,,,,
217446465,1,,,,,,,,,,,,,,,,,,,,,,,,,
217446465,2,,,,,,,,,,,,,,,,,,,,,,,,,
217446465,3,,,,,,,,,,,,,,,,,,,,,,,,,
217446465,4,,,,,,,,,,,,,,,,,,,,,,,,,
217446465,5,,,,,,,,,,,,,,,,,,,,,,,,,
217446465,6,,,,,,,,,,,,,,,,,,,,,,,,,
217446465,7,,,,,,,,,,,,,,,,,,,,,,,,,
214345253,1,,,,,,,,,,,,,,,,,,,,,,,,,
214345253,2,,,,,,,,,,,,,,,,,,,,,,,,,
214345253,3,,,,,,,,,,,,,,,,,,,,,,,,,
214345253,4,,,,,,,,,,,,,,,,,,,,,,,,,
214345253,5,,,,,,,,,,,,,,,,,,,,,,,,,
214345253,6,,,,,,,,,,,,,,,,,,,,,,,,,
214345253,7,1.0,75.0,,,,,,,,,,,,,,,,,,,,,,,
215395859,1,,,,,,,,,,,,,,,,,,,,,,,,,
215395859,2,,,,,,,,,,,,,,,,,,,,,,,,,
215395859,3,,,,,,,,,,,,,,,,,,,,,,,,,
215395859,4,,,,,,,,,,,,,,,,,,,,,,,,,
215395859,5,,,,,,,,,,,,,,,,,,,,,,,,,
215395859,6,,,,,,,,,,,,,,,,,,,,,,,,,
215395859,7,2.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
215405960,1,,,,,,,,,,,,,,,,,,,,,,,,,
215405960,2,,,,,,,,,,,,,,,,,,,,,,,,,
215405960,3,,,,,,,,,,,,,,,,,,,,,,,,,
215405960,4,,,,,,,,,,,,,,,,,,,,,,,,,
215405960,5,,,,,,,,,,,,,,,,,,,,,,,,,
215405960,6,,,,,,,,,,,,,,,,,,,,,,,,,
215405960,7,2.0,70.0,,,,,,,,,,,,,,,,,,,,,,,
318466869,1,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,2,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,3,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,4,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,5,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,6,,,,,,,,,,,,,,,,,,,,,,,,,
318466869,7,,,,,,,,,,,,,,,,,,,,,,,,,
214365455,1,,,,,,,,,,,,,,,,,,,,,,,,,
214365455,2,,,,,,,,,,,,,,,,,,,,,,,,,
214365455,3,,,,,,,,,,,,,,,,,,,,,,,,,
214365455,4,,,,,,,,,,,,,,,,,,,,,,,,,
214365455,5,,,,,,,,,,,,,,,,,,,,,,,,,
214365455,6,,,,,,,,,,,,,,,,,,,,,,,,,
214365455,7,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,1,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,2,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,3,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,4,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,5,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,6,,,,,,,,,,,,,,,,,,,,,,,,,
217446667,7,,,,,,,,,,,,,,,,,,,,,,,,,
104081213,1,,,,,,,,,,,,,,,,,,,,,,,,,
104081213,2,,,,,,,,,,,,,,,,,,,,,,,,,
104081213,3,,,,,,,,,,,,,,,,,,,,,,,,,
104081213,4,,,,,,,,,,,,,,,,,,,,,,,,,
104081213,5,,,,,,,,,,,,,,,,,,,,,,,,,
104081213,6,,,,,,,,,,,,,,,,,,,,,,,,,
104081213,7,,,,,,,,,,,,,,,,,,,,,,,,,
101020304,1,,,,,,,,,,,,,,,,,,,,,,,,,
101020304,2,,,,,,,,,,,,,,,,,,,,,,,,,
101020304,3,,,,,,,,,,,,,,,,,,,,,,,,,
101020304,4,,,,,,,,,,,,,,,,,,,,,,,,,
101020304,5,,,,,,,,,,,,,,,,,,,,,,,,,
101020304,6,,,,,,,,,,,,,,,,,,,,,,,,,
101020304,7,,,,,,,,,,,,,,,,,,,,,,,,,
101020304,8,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,,
104081314,1,,,,,,,,,,,,,,,,,,,,,,,,,
104081314,2,,,,,,,,,,,,,,,,,,,,,,,,,
104081314,3,,,,,,,,,,,,,,,,,,,,,,,,,
104081314,4,,,,,,,,,,,,,,,,,,,,,,,,,
104081314,5,,,,,,,,,,,,,,,,,,,,,,,,,
104081314,6,,,,,,,,,,,,,,,,,,,,,,,,,
104081314,7,,,,,,,,,,,,,,,,,,,,,,,,,
102030607,1,,,,,,,,,,,,,,,,,,,,,,,,,
102030607,2,,,,,,,,,,,,,,,,,,,,,,,,,
102030607,3,,,,,,,,,,,,,,,,,,,,,,,,,
102030607,4,,,,,,,,,,,,,,,,,,,,,,,,,
102030607,5,,,,,,,,,,,,,,,,,,,,,,,,,
102030607,6,,,,,,,,,,,,,,,,,,,,,,,,,
102030607,7,,,,,,,,,,,,,,,,,,,,,,,,,
102040708,1,,,,,,,,,,,,,,,,,,,,,,,,,
102040708,2,,,,,,,,,,,,,,,,,,,,,,,,,
102040708,3,,,,,,,,,,,,,,,,,,,,,,,,,
102040708,4,,,,,,,,,,,,,,,,,,,,,,,,,
102040708,5,,,,,,,,,,,,,,,,,,,,,,,,,
102040708,6,,,,,,,,,,,,,,,,,,,,,,,,,
102040708,7,,,,,,,,,,,,,,,,,,,,,,,,,
102030506,1,,,,,,,,,,,,,,,,,,,,,,,,,
102030506,2,,,,,,,,,,,,,,,,,,,,,,,,,
102030506,3,,,,,,,,,,,,,,,,,,,,,,,,,
102030506,4,,,,,,,,,,,,,,,,,,,,,,,,,
102030506,5,,,,,,,,,,,,,,,,,,,,,,,,,
102030506,6,,,,,,,,,,,,,,,,,,,,,,,,,
102030506,7,,,,,,,,,,,,,,,,,,,,,,,,,
106132021,1,,,,,,,,,,,,,,,,,,,,,,,,,
106132021,2,,,,,,,,,,,,,,,,,,,,,,,,,
106132021,3,,,,,,,,,,,,,,,,,,,,,,,,,
106132021,4,,,,,,,,,,,,,,,,,,,,,,,,,
106132021,5,,,,,,,,,,,,,,,,,,,,,,,,,
106132021,6,,,,,,,,,,,,,,,,,,,,,,,,,
106132021,7,,,,,,,,,,,,,,,,,,,,,,,,,
112304647,1,,,,,,,,,,,,,,,,,,,,,,,,,
112304647,2,,,,,,,,,,,,,,,,,,,,,,,,,
112304647,3,,,,,,,,,,,,,,,,,,,,,,,,,
112304647,4,,,,,,,,,,,,,,,,,,,,,,,,,
112304647,5,,,,,,,,,,,,,,,,,,,,,,,,,
112304647,6,,,,,,,,,,,,,,,,,,,,,,,,,
112304647,7,3.0,,,,,,,,,,,,,,,,,,,,,,,,
103050809,1,,,,,,,,,,,,,,,,,,,,,,,,,
103050809,2,,,,,,,,,,,,,,,,,,,,,,,,,
103050809,3,,,,,,,,,,,,,,,,,,,,,,,,,
103050809,4,,,,,,,,,,,,,,,,,,,,,,,,,
103050809,5,,,,,,,,,,,,,,,,,,,,,,,,,
103050809,6,,,,,,,,,,,,,,,,,,,,,,,,,
103050809,7,,,,,,,,,,,,,,,,,,,,,,,,,
105101718,1,,,,,,,,,,,,,,,,,,,,,,,,,
105101718,2,,,,,,,,,,,,,,,,,,,,,,,,,
105101718,3,,,,,,,,,,,,,,,,,,,,,,,,,
105101718,4,,,,,,,,,,,,,,,,,,,,,,,,,
105101718,5,,,,,,,,,,,,,,,,,,,,,,,,,
105101718,6,,,,,,,,,,,,,,,,,,,,,,,,,
105101718,7,,,,,,,,,,,,,,,,,,,,,,,,,
110243839,1,,,,,,,,,,,,,,,,,,,,,,,,,
110243839,2,,,,,,,,,,,,,,,,,,,,,,,,,
110243839,3,,,,,,,,,,,,,,,,,,,,,,,,,
110243839,4,,,,,,,,,,,,,,,,,,,,,,,,,
110243839,5,,,,,,,,,,,,,,,,,,,,,,,,,
110243839,6,,,,,,,,,,,,,,,,,,,,,,,,,
110243839,7,,,,,,,,,,,,,,,,,,,,,,,,,
110243738,1,,,,,,,,,,,,,,,,,,,,,,,,,
110243738,2,,,,,,,,,,,,,,,,,,,,,,,,,
110243738,3,,,,,,,,,,,,,,,,,,,,,,,,,
110243738,4,,,,,,,,,,,,,,,,,,,,,,,,,
110243738,5,,,,,,,,,,,,,,,,,,,,,,,,,
110243738,6,,,,,,,,,,,,,,,,,,,,,,,,,
110243738,7,,,,,,,,,,,,,,,,,,,,,,,,,
109233435,1,,,,,,,,,,,,,,,,,,,,,,,,,
109233435,2,,,,,,,,,,,,,,,,,,,,,,,,,
109233435,3,,,,,,,,,,,,,,,,,,,,,,,,,
109233435,4,,,,,,,,,,,,,,,,,,,,,,,,,
109233435,5,,,,,,,,,,,,,,,,,,,,,,,,,
109233435,6,,,,,,,,,,,,,,,,,,,,,,,,,
109233435,7,,,,,,,,,,,,,,,,,,,,,,,,,
110253940,1,,,,,,,,,,,,,,,,,,,,,,,,,
110253940,2,,,,,,,,,,,,,,,,,,,,,,,,,
110253940,3,,,,,,,,,,,,,,,,,,,,,,,,,
110253940,4,,,,,,,,,,,,,,,,,,,,,,,,,
110253940,5,,,,,,,,,,,,,,,,,,,,,,,,,
110253940,6,,,,,,,,,,,,,,,,,,,,,,,,,
110253940,7,,,,,,,,,,,,,,,,,,,,,,,,,
216416061,1,,,,,,,,,,,,,,,,,,,,,,,,,
216416061,2,,,,,,,,,,,,,,,,,,,,,,,,,
216416061,3,,,,,,,,,,,,,,,,,,,,,,,,,
216416061,4,,,,,,,,,,,,,,,,,,,,,,,,,
216416061,5,,,,,,,,,,,,,,,,,,,,,,,,,
216416061,6,,,,,,,,,,,,,,,,,,,,,,,,,
216416061,7,,,,,,,,,,,,,,,,,,,,,,,,,
216416162,1,,,,,,,,,,,,,,,,,,,,,,,,,
216416162,2,,,,,,,,,,,,,,,,,,,,,,,,,
216416162,3,,,,,,,,,,,,,,,,,,,,,,,,,
216416162,4,,,,,,,,,,,,,,,,,,,,,,,,,
216416162,5,,,,,,,,,,,,,,,,,,,,,,,,,
216416162,6,,,,,,,,,,,,,,,,,,,,,,,,,
216416162,7,,,,,,,,,,,,,,,,,,,,,,,,,
216426263,1,,,,,,,,,,,,,,,,,,,,,,,,,
216426263,2,,,,,,,,,,,,,,,,,,,,,,,,,
216426263,3,,,,,,,,,,,,,,,,,,,,,,,,,
216426263,4,,,,,,,,,,,,,,,,,,,,,,,,,
216426263,5,,,,,,,,,,,,,,,,,,,,,,,,,
216426263,6,,,,,,,,,,,,,,,,,,,,,,,,,
216426263,7,,,,,,,,,,,,,,,,,,,,,,,,,
214375556,1,,,,,,,,,,,,,,,,,,,,,,,,,
214375556,2,,,,,,,,,,,,,,,,,,,,,,,,,
214375556,3,,,,,,,,,,,,,,,,,,,,,,,,,
214375556,4,,,,,,,,,,,,,,,,,,,,,,,,,
214375556,5,,,,,,,,,,,,,,,,,,,,,,,,,
214375556,6,,,,,,,,,,,,,,,,,,,,,,,,,
214375556,7,,,,,,,,,,,,,,,,,,,,,,,,,
