CID,HF_ID,HF_AddM,HF_AddM_DistKM,HF_IVPM,HD_FPCampM,HF_HEM,HF_SFA_y,HF_CA_DHCW,HF_CA_MCHB,HF_Quality,HF_IVPM_Name,HD_FPCampM_Name,HF_HEM_Name,Survey_Round,Community,FID,P_ID,D_ID,T_ID,UC_ID,M_ID,HF_Type,HF_AddM_TimeMins,HF_T
101010203,7.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),20.0,
101010203,8.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Clinic,20.0,
101010203,9.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,,
101010203,10.0,1.0,,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,,
101010203,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,20.0,
101010203,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,20.0,
101010203,13.0,0.0,2.0,,,,,,,,,,,,,,,,,,, Doctor,20.0,
101010203,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,20.0,
101010203,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,20.0,
101010203,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,,
101010203,17.0,1.0,,,,,,,,,,,,,,,,,,,, Family planning worker,,
101020304,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Community Health Worker,20.0,
101020304,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
101020304,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,, Traditional Healer,20.0,
101020304,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,, Medical Assistant,,
101020304,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
101020304,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),6.0,
101020304,7.0,0.0,12.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),20.0,
101020304,8.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Clinic,,
101020304,9.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,20.0,
101020304,10.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,20.0,
101020304,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,20.0,
101020304,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,20.0,
101020304,13.0,0.0,2.0,,,,,,,,,,,,,,,,,,, Doctor,,
101020304,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,20.0,
101020304,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,20.0,
101020304,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,,
101020304,17.0,1.0,,,,,,,,,,,,,,,,,,,, Family planning worker,,
102030405,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Community Health Worker,,
102030405,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
102030405,3.0,0.0,12.0,,,,,,,,,,,,,,,,,,, Traditional Healer,,
102030405,4.0,0.0,10.0,,,,,,,,,,,,,,,,,,, Medical Assistant,,
102030405,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
102030405,6.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),60.0,
102030405,7.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),60.0,
102030405,8.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Clinic,45.0,
102030405,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,20.0,
102030405,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,20.0,
102030405,11.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Hospital,20.0,
102030405,12.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Blood Bank,90.0,
102030405,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,20.0,
102030405,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,,
102030405,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,,
102030405,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,20.0,2.0
102030405,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,,
102030506,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,,Community Health Worker,35.0,
102030506,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
102030506,3.0,0.0,15.0,,,,,,,,,,,,,,,,,,, Traditional Healer,,
102030506,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,, Medical Assistant,,
102030506,5.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,
102030506,6.0,0.0,30.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),,
102030506,7.0,0.0,30.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),60.0,
102030506,8.0,0.0,17.0,,,,,,,,,,,,,,,,,,,Clinic,60.0,
102030506,9.0,0.0,17.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,60.0,
102030506,10.0,0.0,30.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,,
102030506,11.0,0.0,4.0,,,,,,,,,,,,,,,,,,,Hospital,60.0,
102030506,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,60.0,
102030506,13.0,0.0,20.0,,,,,,,,,,,,,,,,,,, Doctor,,
102030506,14.0,0.0,4.0,,,,,,,,,,,,,,,,,,, Nurse,,
102030506,15.0,0.0,4.0,,,,,,,,,,,,,,,,,,, Pharmacist,60.0,
102030506,16.0,0.0,4.0,,,,,,,,,,,,,,,,,,, Trained midwife,,
102030506,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,60.0,
102030607,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Community Health Worker,,
102030607,2.0,0.0,35.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
102030607,3.0,1.0,,,,,,,,,,,,,,,,,,,, Traditional Healer,,
102030607,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,60.0,
102030607,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
102030607,6.0,0.0,35.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),,
102030607,7.0,0.0,35.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),45.0,
102030607,8.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Clinic,45.0,
102030607,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,45.0,
102030607,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,,
102030607,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,,
102030607,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,50.0,
102030607,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,,
102030607,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,,
102030607,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,45.0,
102030607,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,,
102030607,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,,
102040708,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,40.0,
102040708,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
102040708,3.0,1.0,,,,,,,,,,,,,,,,,,,, Traditional Healer,,
102040708,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,15.0,
102040708,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
102040708,6.0,0.0,60.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),10.0,
102040708,7.0,0.0,60.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),25.0,
102040708,8.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Clinic,15.0,
102040708,9.0,1.0,,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,15.0,
102040708,10.0,1.0,,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,,
102040708,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,15.0,
102040708,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,15.0,
102040708,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,15.0,
102040708,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,15.0,
102040708,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,15.0,
102040708,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,,
102040708,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,,
103050809,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,15.0,
103050809,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
103050809,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,, Traditional Healer,,
103050809,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,15.0,
103050809,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
103050809,6.0,0.0,4.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),60.0,
103050809,7.0,0.0,18.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),60.0,
103050809,8.0,0.0,4.0,,,,,,,,,,,,,,,,,,,Clinic,60.0,
103050809,9.0,0.0,4.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,60.0,
103050809,10.0,0.0,5.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,60.0,
103050809,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,60.0,
103050809,12.0,0.0,1.0,,,,,,,,,,,,,,,,,,,Blood Bank,60.0,
103050809,13.0,0.0,1.0,,,,,,,,,,,,,,,,,,, Doctor,60.0,
103050809,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,60.0,
103050809,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,60.0,
103050809,16.0,0.0,2.0,,,,,,,,,,,,,,,,,,, Trained midwife,60.0,1.0
103050809,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,60.0,
103060910,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,60.0,
103060910,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,60.0,
103060910,3.0,0.0,2.0,,,,,,,,,,,,,,,,,,, Traditional Healer,60.0,
103060910,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,60.0,
103060910,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
103060910,6.0,0.0,5.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),,
103060910,7.0,0.0,25.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),,
103060910,8.0,0.0,5.0,,,,,,,,,,,,,,,,,,,Clinic,,
103060910,9.0,0.0,5.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,,
103060910,10.0,0.0,5.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,,
103060910,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,,
103060910,12.0,0.0,4.0,,,,,,,,,,,,,,,,,,,Blood Bank,,
103060910,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,,
103060910,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,,
103060910,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,,
103060910,16.0,0.0,4.0,,,,,,,,,,,,,,,,,,, Trained midwife,,
103060910,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,,
103061011,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,,
103061011,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
103061011,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,, Traditional Healer,,
103061011,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,,
103061011,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
103061011,6.0,0.0,7.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),60.0,
103061011,7.0,0.0,15.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),60.0,
103061011,8.0,0.0,7.0,,,,,,,,,,,,,,,,,,,Clinic,60.0,
103061011,9.0,0.0,7.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,60.0,
103061011,10.0,0.0,7.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,60.0,
103061011,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,60.0,
103061011,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,60.0,
103061011,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,60.0,
103061011,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,60.0,
103061011,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,60.0,
103061011,16.0,0.0,5.0,,,,,,,,,,,,,,,,,,, Trained midwife,60.0,
103061011,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,60.0,
103071112,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,60.0,
103071112,2.0,1.0,,,,,,,,,,,,,,,,,,,,Traditional birth attendant,60.0,
103071112,3.0,0.0,20.0,,,,,,,,,,,,,,,,,,, Traditional Healer,60.0,
103071112,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,60.0,
103071112,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
103071112,6.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),,
103071112,7.0,0.0,17.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),50.0,
103071112,8.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Clinic,,
103071112,9.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,,
103071112,10.0,1.0,,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,,
103071112,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,50.0,
103071112,12.0,0.0,2.0,,,,,,,,,,,,,,,,,,,Blood Bank,50.0,
103071112,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,,
103071112,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,50.0,
103071112,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,50.0,
103071112,16.0,0.0,2.0,,,,,,,,,,,,,,,,,,, Trained midwife,,
103071112,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,,
104081213,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,50.0,
104081213,2.0,1.0,,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
104081213,3.0,1.0,,,,,,,,,,,,,,,,,,,, Traditional Healer,50.0,
104081213,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,,
104081213,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
104081213,6.0,1.0,,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),40.0,
104081213,7.0,1.0,,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),40.0,
104081213,8.0,1.0,,,,,,,,,,,,,,,,,,,,Clinic,40.0,
104081213,9.0,1.0,,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,40.0,
104081213,10.0,1.0,,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,40.0,
104081213,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,40.0,
104081213,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,40.0,
104081213,13.0,0.0,3.0,,,,,,,,,,,,,,,,,,, Doctor,40.0,
104081213,14.0,0.0,3.0,,,,,,,,,,,,,,,,,,, Nurse,40.0,
104081213,15.0,0.0,3.0,,,,,,,,,,,,,,,,,,, Pharmacist,40.0,
104081213,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,40.0,
104081213,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,40.0,
104081314,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,40.0,
104081314,2.0,1.0,,,,,,,,,,,,,,,,,,,,Traditional birth attendant,40.0,
104081314,3.0,1.0,,,,,,,,,,,,,,,,,,,, Traditional Healer,40.0,1.0
104081314,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,40.0,
104081314,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
104081314,6.0,1.0,,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),30.0,
104081314,7.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),35.0,
104081314,8.0,1.0,,,,,,,,,,,,,,,,,,,,Clinic,30.0,
104081314,9.0,1.0,,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,40.0,
104081314,10.0,1.0,,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,40.0,
104081314,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,40.0,
104081314,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,50.0,
104081314,13.0,0.0,10.0,,,,,,,,,,,,,,,,,,, Doctor,25.0,
104081314,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,20.0,
104081314,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,20.0,
104081314,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,20.0,
104081314,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,20.0,
104081415,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,30.0,
104081415,2.0,1.0,,,,,,,,,,,,,,,,,,,,Traditional birth attendant,20.0,
104081415,3.0,1.0,,,,,,,,,,,,,,,,,,,, Traditional Healer,20.0,
104081415,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,30.0,
104081415,5.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,
104081415,6.0,1.0,,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),25.0,1.0
104081415,7.0,1.0,,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),25.0,
104081415,8.0,1.0,,,,,,,,,,,,,,,,,,,,Clinic,25.0,
104081415,9.0,1.0,,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,35.0,
104081415,10.0,1.0,,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,25.0,1.0
104081415,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,35.0,
104081415,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,50.0,
104081415,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,35.0,
104081415,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,25.0,
104081415,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,25.0,
104081415,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,25.0,
104081415,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,25.0,
104091516,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,35.0,
104091516,2.0,1.0,,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
104091516,3.0,1.0,,,,,,,,,,,,,,,,,,,, Traditional Healer,35.0,
104091516,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,35.0,
104091516,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
104091516,6.0,1.0,,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),30.0,
104091516,7.0,1.0,,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),50.0,
104091516,8.0,1.0,,,,,,,,,,,,,,,,,,,,Clinic,30.0,
104091516,9.0,1.0,,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,30.0,
104091516,10.0,1.0,,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,45.0,
104091516,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,30.0,
104091516,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,30.0,
104091516,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,30.0,
104091516,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,25.0,
104091516,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,30.0,
104091516,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,30.0,
104091516,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,30.0,
105101617,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,40.0,
105101617,2.0,1.0,,,,,,,,,,,,,,,,,,,,Traditional birth attendant,30.0,
105101617,3.0,1.0,,,,,,,,,,,,,,,,,,,, Traditional Healer,30.0,
105101617,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,30.0,
105101617,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
105101617,6.0,1.0,,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),20.0,
105101617,7.0,1.0,,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),30.0,
105101617,8.0,1.0,,,,,,,,,,,,,,,,,,,,Clinic,5.0,
105101617,9.0,1.0,,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,5.0,
105101617,10.0,1.0,,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,5.0,
105101617,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,15.0,
105101617,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,60.0,
105101617,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,5.0,
105101617,14.0,0.0,1.0,,,,,,,,,,,,,,,,,,, Nurse,5.0,
105101617,15.0,0.0,1.0,,,,,,,,,,,,,,,,,,, Pharmacist,30.0,
105101617,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,,
105101617,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,15.0,
105101718,1.0,1.0,,,,,,,,,,,,,,,,,,,,Community Health Worker,,
105101718,2.0,1.0,,,,,,,,,,,,,,,,,,,,Traditional birth attendant,5.0,1.0
105101718,3.0,1.0,,,,,,,,,,,,,,,,,,,, Traditional Healer,5.0,
105101718,4.0,1.0,,,,,,,,,,,,,,,,,,,, Medical Assistant,,
105101718,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
105101718,6.0,1.0,,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),,
105101718,7.0,1.0,,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),30.0,
105101718,8.0,1.0,,,,,,,,,,,,,,,,,,,,Clinic,,1.0
105101718,9.0,1.0,,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,,
105101718,10.0,1.0,,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,,
105101718,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,,1.0
105101718,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,40.0,1.0
105101718,13.0,1.0,,,,,,,,,,,,,,,,,,,, Doctor,,1.0
105101718,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,30.0,
105101718,15.0,1.0,,,,,,,,,,,,,,,,,,,, Pharmacist,60.0,
105101718,16.0,1.0,,,,,,,,,,,,,,,,,,,, Trained midwife,,
105101718,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,30.0,
105111819,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Community Health Worker,30.0,
105111819,2.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
105111819,3.0,0.0,20.0,,,,,,,,,,,,,,,,,,, Traditional Healer,,
105111819,4.0,0.0,20.0,,,,,,,,,,,,,,,,,,, Medical Assistant,,
105111819,5.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,
105111819,6.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),30.0,
105111819,7.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),,
105111819,8.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Clinic,30.0,
105111819,9.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,30.0,
105111819,10.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,30.0,
105111819,11.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Hospital,30.0,
105111819,12.0,0.0,20.0,,,,,,,,,,,,,,,,,,,Blood Bank,30.0,
105111819,13.0,0.0,20.0,,,,,,,,,,,,,,,,,,, Doctor,30.0,
105111819,14.0,0.0,20.0,,,,,,,,,,,,,,,,,,, Nurse,30.0,
105111819,15.0,0.0,20.0,,,,,,,,,,,,,,,,,,, Pharmacist,30.0,
105111819,16.0,0.0,20.0,,,,,,,,,,,,,,,,,,, Trained midwife,180.0,
105111819,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,30.0,
105121920,1.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Community Health Worker,30.0,
105121920,2.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
105121920,3.0,0.0,10.0,,,,,,,,,,,,,,,,,,, Traditional Healer,,
105121920,4.0,0.0,10.0,,,,,,,,,,,,,,,,,,, Medical Assistant,,
105121920,5.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,
105121920,6.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),30.0,
105121920,7.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),30.0,
105121920,8.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Clinic,30.0,
105121920,9.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,30.0,
105121920,10.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,30.0,
105121920,11.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Hospital,30.0,
105121920,12.0,0.0,10.0,,,,,,,,,,,,,,,,,,,Blood Bank,30.0,
105121920,13.0,0.0,10.0,,,,,,,,,,,,,,,,,,, Doctor,30.0,
105121920,14.0,1.0,,,,,,,,,,,,,,,,,,,, Nurse,30.0,
105121920,15.0,0.0,10.0,,,,,,,,,,,,,,,,,,, Pharmacist,30.0,
105121920,16.0,0.0,10.0,,,,,,,,,,,,,,,,,,, Trained midwife,30.0,
105121920,17.0,,,,,,,,,,,,,,,,,,,,, Family planning worker,30.0,
106132021,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,Community Health Worker,30.0,
106132021,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,Traditional birth attendant,,
106132021,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,, Traditional Healer,30.0,
106132021,4.0,0.0,3.0,,,,,,,,,,,,,,,,,,, Medical Assistant,30.0,
106132021,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
106132021,6.0,0.0,8.0,,,,,,,,,,,,,,,,,,,Basic Health Unit (Smaller),,
106132021,7.0,0.0,15.0,,,,,,,,,,,,,,,,,,,Rural Health Center (Large),15.0,
106132021,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,Clinic,30.0,
106132021,9.0,0.0,8.0,,,,,,,,,,,,,,,,,,,Dispensary/pharmacy/drugstore,,
106132021,10.0,0.0,8.0,,,,,,,,,,,,,,,,,,,Private Medical Practitioner,,
106132021,11.0,1.0,,,,,,,,,,,,,,,,,,,,Hospital,25.0,
106132021,12.0,1.0,,,,,,,,,,,,,,,,,,,,Blood Bank,45.0,
