CID,NA_NoPSM,NA_TNoPPCamp,NA_NoCandM,NA_MaxCampM,NA_MaxCampM_NoR,NA_MaxCampM_DTD,NA_MaxCamp_AdvTV,NA_MaxCamp_AdvBB,NA_MaxCamp_AdvNews,NA_MaxCamp_AdvES,NA_MNA_PP,NA_MNA_NoV,NA_MNA_GroupMeets,NA_ElecFair,NA_MNA_WobM,NA_PPCampaign_PartyCode,NA_PPCampaign,PA_NoPSM,PA_TNoPPCamp,PA_NoCandM,PA_MaxCampM,PA_MaxCampM_NoR,PA_MaxCampM_DTD,PA_MaxCamp_AdvTV,PA_MaxCamp_AdvBB,PA_MaxCamp_AdvNews,PA_MaxCamp_AdvES,PA_MPA_PP,PA_MPA_NoV,PA_MPA_GroupMeets,PA_ElecFair,PA_MPA_WobM,PA_PPCampaign_PartyCode,PA_PPCampaign
216416162,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
216416162,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
216416162,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
216416162,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
216416162,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
216416162,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
216426263,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
214375556,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
318467071,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,6.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
319477273,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
107152425,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
319487476,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,15.0,1.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
108203031,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,12.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
108213132,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
109223233,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
109233536,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,7.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,11.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,13.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,14.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,15.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,16.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,17.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,18.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,19.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,20.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,21.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,22.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,23.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,24.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,25.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,
111274142,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
111274243,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
111274243,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
111274243,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,
111274243,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,
111274243,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,
111274243,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,
