CID,FID,Community,D_ID,G_GiM_Better1,G_GiM_Better2,G_GiM_Better3,G_GiM_Worse1,G_GiM_Worse2,G_GiM_Worse3,G_IG_HC1,G_IG_HC2,G_IG_HC3,G_IG_SL1,G_IG_SL2,G_IG_SL3,G_IG_WU1,G_IG_WU2,G_IG_WU3,G_OMM,G_OMM_NoF,G_OMM_NoM,G_OMM_NoT,G_OMM_Purp1,G_OMM_Purp2,G_OMM_Purp3,G_OMM_Tunit,G_PrgmEffC_1y,G_PrgmEffC_5y,G_PrgmM_FIntro,G_PrgmM_NoHHB,G_PrgmM_StillRun,G_Prgm_2007NoHHB,G_Prgm_Decide,G_Prgm_ID,G_Prgm_ILoM,G_Prgm_M,G_Prgm_Name,G_Prgm_Purp1,G_Prgm_Purp2,G_Prgm_Purp3,M_ID,P_ID,Survey_Round,T_ID,UC_ID,Unnamed: 0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,PRSP,,,,,,,,,835.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,Sindh RSP,,,,,,,,,836.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,Sarhad RSP,,,,,,,,,837.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,10.0,,0.0,PPAF,,,,,,,,,838.0
112294445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,11.0,,0.0,AKRSP,,,,,,,,,839.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,7.0,,,1.0,1.0,3.0,1.0,Aurat Foundation,6.0,,,,,,,,840.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,Edhi Foundation,,,,,,,,,841.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Khushal Pakistan,,,,,,,,,842.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,4.0,,0.0,BISP,,,,,,,,,843.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,5.0,,0.0,Watan Card,,,,,,,,,844.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,NRSP,,,,,,,,,845.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,PRSP,,,,,,,,,846.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,Sindh RSP,,,,,,,,,847.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,Sarhad RSP,,,,,,,,,848.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PPAF,,,,,,,,,849.0
112304546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AKRSP,,,,,,,,,850.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,Aurat Foundation,,,,,,,,,851.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,2.0,,,1.0,2.0,4.0,1.0,Edhi Foundation,11.0,,,,,,,,852.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Khushal Pakistan,,,,,,,,,853.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,BISP,,,,,,,,,854.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,5.0,,0.0,Watan Card,,,,,,,,,855.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,NRSP,,,,,,,,,856.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,PRSP,,,,,,,,,857.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,Sindh RSP,,,,,,,,,858.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.0,,0.0,Sarhad RSP,,,,,,,,,859.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PPAF,,,,,,,,,860.0
112304647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,11.0,,0.0,AKRSP,,,,,,,,,861.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,45.0,,,2.0,1.0,4.0,1.0,Aurat Foundation,6.0,,,,,,,,862.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,Edhi Foundation,,,,,,,,,863.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Khushal Pakistan,,,,,,,,,864.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,0.0,BISP,,,,,,,,,865.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,,0.0,Watan Card,,,,,,,,,866.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,NRSP,,,,,,,,,867.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,7.0,,0.0,PRSP,,,,,,,,,868.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,Sindh RSP,,,,,,,,,869.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,Sarhad RSP,,,,,,,,,870.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,10.0,,0.0,PPAF,,,,,,,,,871.0
112314748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AKRSP,,,,,,,,,872.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,150.0,,,4.0,1.0,2.0,1.0,Aurat Foundation,4.0,6.0,,,,,,,873.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,70.0,1.0,,4.0,2.0,2.0,1.0,Edhi Foundation,11.0,,,,,,,,874.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Khushal Pakistan,,,,,,,,,875.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,4.0,,0.0,BISP,,,,,,,,,876.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,5.0,,0.0,Watan Card,,,,,,,,,877.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,NRSP,,,,,,,,,878.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,PRSP,,,,,,,,,879.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,Sindh RSP,,,,,,,,,880.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.0,,0.0,Sarhad RSP,,,,,,,,,881.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PPAF,,,,,,,,,882.0
213324849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AKRSP,,,,,,,,,883.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,15.0,,,1.0,1.0,3.0,1.0,Aurat Foundation,6.0,4.0,,,,,,,884.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,0.0,,,1.0,2.0,3.0,1.0,Edhi Foundation,6.0,,,,,,,,885.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Khushal Pakistan,,,,,,,,,886.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,4.0,,0.0,BISP,,,,,,,,,887.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,5.0,,0.0,Watan Card,,,,,,,,,888.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,6.0,,0.0,NRSP,,,,,,,,,889.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,PRSP,,,,,,,,,890.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,Sindh RSP,,,,,,,,,891.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.0,,0.0,Sarhad RSP,,,,,,,,,892.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PPAF,,,,,,,,,893.0
213324952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,AKRSP,,,,,,,,,894.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,3.0,1.0,Aurat Foundation,4.0,6.0,,,,,,,895.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,Edhi Foundation,,,,,,,,,896.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Khushal Pakistan,,,,,,,,,897.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,0.0,,,,,,,,,,898.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,5.0,,0.0,BISP,,,,,,,,,899.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,6.0,,0.0,Watan Card,,,,,,,,,900.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,NRSP,,,,,,,,,901.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,PRSP,,,,,,,,,902.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.0,,0.0,Sindh RSP,,,,,,,,,903.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,Sarhad RSP,,,,,,,,,904.0
213334950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,11.0,,0.0,PPAF,,,,,,,,,905.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,16.0,,,1.0,1.0,3.0,1.0,AKRSP,4.0,6.0,,,,,,,906.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,20.0,1.0,,1.0,2.0,3.0,1.0,Aurat Foundation,6.0,,,,,,,,907.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Edhi Foundation,,,,,,,,,908.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Khushal Pakistan,,,,,,,,,909.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,0.0,BISP,,,,,,,,,910.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,6.0,,0.0,Watan Card,,,,,,,,,911.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,NRSP,,,,,,,,,912.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,PRSP,,,,,,,,,913.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,Sindh RSP,,,,,,,,,914.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,Sarhad RSP,,,,,,,,,915.0
213335051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,PPAF,,,,,,,,,916.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,7.0,1.0,,1.0,1.0,4.0,1.0,AKRSP,5.0,5.0,,,,,,,917.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.0,Aurat Foundation,,,,,,,,,918.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Edhi Foundation,,,,,,,,,919.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Khushal Pakistan,,,,,,,,,920.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,5.0,,0.0,BISP,,,,,,,,,921.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,6.0,,0.0,Watan Card,,,,,,,,,922.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,7.0,,0.0,NRSP,,,,,,,,,923.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,PRSP,,,,,,,,,924.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,Sindh RSP,,,,,,,,,925.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,10.0,,0.0,Sarhad RSP,,,,,,,,,926.0
214345253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,PPAF,,,,,,,,,927.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,200.0,,,1.0,1.0,1.0,1.0,AKRSP,3.0,5.0,,,,,,,928.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,300.0,,,1.0,2.0,1.0,1.0,Aurat Foundation,11.0,3.0,,,,,,,929.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Edhi Foundation,,,,,,,,,930.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Khushal Pakistan,,,,,,,,,931.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,,0.0,,,,,,,,,,932.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,6.0,,0.0,BISP,,,,,,,,,933.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,7.0,,0.0,Watan Card,,,,,,,,,934.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,8.0,,0.0,NRSP,,,,,,,,,935.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,PRSP,,,,,,,,,936.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,10.0,,0.0,Sindh RSP,,,,,,,,,937.0
214355354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,Sarhad RSP,,,,,,,,,938.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,3.0,,,1.0,1.0,4.0,1.0,PPAF,4.0,6.0,,,,,,,939.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,10.0,,,1.0,2.0,4.0,1.0,AKRSP,6.0,11.0,,,,,,,940.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Aurat Foundation,,,,,,,,,941.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Edhi Foundation,,,,,,,,,942.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,Khushal Pakistan,,,,,,,,,943.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,6.0,,0.0,,,,,,,,,,944.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,0.0,BISP,,,,,,,,,945.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,8.0,,0.0,Watan Card,,,,,,,,,946.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,NRSP,,,,,,,,,947.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,10.0,,0.0,PRSP,,,,,,,,,948.0
214365455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,Sindh RSP,,,,,,,,,949.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,50.0,,,1.0,1.0,2.0,1.0,Sarhad RSP,3.0,4.0,6.0,,,,,,950.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,50.0,,,1.0,2.0,1.0,1.0,PPAF,11.0,6.0,3.0,,,,,,951.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,AKRSP,,,,,,,,,952.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Aurat Foundation,,,,,,,,,953.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,Edhi Foundation,,,,,,,,,954.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,Khushal Pakistan,,,,,,,,,955.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,0.0,BISP,,,,,,,,,956.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,2013.0,5.0,1.0,,1.0,8.0,1.0,1.0,Watan Card,5.0,4.0,9.0,,,,,,957.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,NRSP,,,,,,,,,958.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PRSP,,,,,,,,,959.0
214365556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,Sindh RSP,,,,,,,,,960.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,20.0,,,5.0,1.0,3.0,1.0,Sarhad RSP,4.0,6.0,,,,,,,961.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,50.0,,,2.0,2.0,3.0,1.0,PPAF,11.0,,,,,,,,962.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,AKRSP,,,,,,,,,963.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,0.0,Aurat Foundation,,,,,,,,,964.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,Edhi Foundation,,,,,,,,,965.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,Khushal Pakistan,,,,,,,,,966.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,0.0,BISP,,,,,,,,,967.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,8.0,,0.0,Watan Card,,,,,,,,,968.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,NRSP,,,,,,,,,969.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PRSP,,,,,,,,,970.0
215385657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,11.0,,0.0,Sindh RSP,,,,,,,,,971.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,,,,1.0,1.0,2.0,1.0,Sarhad RSP,3.0,,,,,,,,972.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,1.0,2.0,2.0,1.0,PPAF,3.0,,,,,,,,973.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,AKRSP,,,,,,,,,974.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Aurat Foundation,,,,,,,,,975.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,Edhi Foundation,,,,,,,,,976.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,Khushal Pakistan,,,,,,,,,977.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,7.0,,0.0,BISP,,,,,,,,,978.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,8.0,,0.0,Watan Card,,,,,,,,,979.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,9.0,,0.0,NRSP,,,,,,,,,980.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PRSP,,,,,,,,,981.0
215395758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,Sindh RSP,,,,,,,,,982.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,1.0,1.0,3.0,1.0,Sarhad RSP,6.0,,,,,,,,983.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,1.0,2.0,3.0,1.0,PPAF,11.0,,,,,,,,984.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,AKRSP,,,,,,,,,985.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Aurat Foundation,,,,,,,,,986.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,Edhi Foundation,,,,,,,,,987.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,Khushal Pakistan,,,,,,,,,988.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,0.0,BISP,,,,,,,,,989.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,8.0,,0.0,Watan Card,,,,,,,,,990.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,NRSP,,,,,,,,,991.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,10.0,,0.0,PRSP,,,,,,,,,992.0
215395859.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,11.0,,0.0,Sindh RSP,,,,,,,,,993.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,10.0,,,1.0,1.0,3.0,1.0,Sarhad RSP,3.0,6.0,,,,,,,994.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,20.0,,,2.0,2.0,3.0,1.0,PPAF,11.0,,,,,,,,995.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,AKRSP,,,,,,,,,996.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Aurat Foundation,,,,,,,,,997.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,Edhi Foundation,,,,,,,,,998.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,Khushal Pakistan,,,,,,,,,999.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,7.0,,0.0,BISP,,,,,,,,,1000.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,8.0,,0.0,Watan Card,,,,,,,,,1001.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,9.0,,0.0,NRSP,,,,,,,,,1002.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PRSP,,,,,,,,,1003.0
215405960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,0.0,Sindh RSP,,,,,,,,,1004.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,80.0,1.0,,1.0,1.0,1.0,1.0,Sarhad RSP,4.0,3.0,6.0,,,,,,1005.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,70.0,,,1.0,2.0,1.0,1.0,PPAF,6.0,11.0,3.0,,,,,,1006.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,200.0,,,1.0,3.0,1.0,1.0,AKRSP,2.0,5.0,,,,,,,1007.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Aurat Foundation,,,,,,,,,1008.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,0.0,Edhi Foundation,,,,,,,,,1009.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,0.0,Khushal Pakistan,,,,,,,,,1010.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,7.0,,0.0,BISP,,,,,,,,,1011.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,8.0,,0.0,Watan Card,,,,,,,,,1012.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,NRSP,,,,,,,,,1013.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,0.0,PRSP,,,,,,,,,1014.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,11.0,,0.0,Sindh RSP,,,,,,,,,1015.0
216416061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,250.0,,,1.0,12.0,1.0,1.0,Sarhad RSP,5.0,2.0,10.0,,,,,,1016.0
216416162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,30.0,,,1.0,1.0,1.0,1.0,PPAF,4.0,6.0,3.0,,,,,,1017.0
216416162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,44.0,,,1.0,2.0,1.0,1.0,AKRSP,11.0,6.0,3.0,,,,,,1018.0
216416162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.0,Aurat Foundation,,,,,,,,,1019.0
216416162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,Edhi Foundation,,,,,,,,,1020.0
216416162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,Khushal Pakistan,,,,,,,,,1021.0
216416162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,6.0,,0.0,BISP,,,,,,,,,1022.0
216416162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,Watan Card,,,,,,,,,1023.0
216416162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,0.0,NRSP,,,,,,,,,1024.0
